id,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,team,year,name,position,HT,WT,Bats,Throws,DOB,Birth_location
190,.287,159,595,107,171,27,5,2,116,1,orioles,96,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
190,.297,153,562,77,167,39,3,17,56,6,marlins,97,bobby bonilla,third base,"Ht: 6'4""", 240, B, R,2/23/63,"New York, N "
191,.349,104,338,51,118,14,1,5,44,1,red sox,82,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.349,104,338,51,118,14,1,5,44,1,reds,82,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.361,153,582,100,210,44,7,5,4,3,red sox,83,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.361,153,582,100,210,44,7,5,4,3,reds,83,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.325,158,625,109,203,31,4,66,55,3,red sox,84,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.325,158,625,109,203,31,4,66,55,3,reds,84,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.368,161,653,107,240,42,3,8,78,2,red sox,85,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.368,161,653,107,240,42,3,8,78,2,reds,85,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.357,149,580,107,207,47,2,8,71,0,red sox,86,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.357,149,580,107,207,47,2,8,71,0,reds,86,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.363,147,551,108,200,40,6,24,89,1,red sox,87,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.363,147,551,108,200,40,6,24,89,1,reds,87,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.366,155,584,128,214,45,6,5,58,2,red sox,88,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.366,155,584,128,214,45,6,5,58,2,reds,88,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.330,156,621,113,205,51,7,3,54,2,red sox,89,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.330,156,621,113,205,51,7,3,54,2,reds,89,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.302,155,619,989,187,44,5,6,6,0,red sox,90,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.302,155,619,989,187,44,5,6,6,0,reds,90,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.332,144,546,93,181,42,2,8,551,1,red sox,91,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.332,144,546,93,181,42,2,8,551,1,reds,91,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.259,143,614,62,133,22,4,7,50,1,red sox,92,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.259,143,614,62,133,22,4,7,50,1,reds,92,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.302,143,560,83,169,26,1,2,59,0,yankees,93,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.342,97,366,61,125,19,1,11,55,2,yankees,94,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.324,126,460,76,149,22,4,5,63,1,yankees,95,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.311,132,501,80,6,29,2,2,4,1,yankees,96,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.292,104,353,55,103,23,1,4,28,0,yankees,97,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
191,.280,123,435,51,122,23,4,7,2,3,devil rays,98,wade boggs,character(0),"Ht: 6'2""", 197, L, R,6/15/58,"Omaha, Neb"
193,.225,62,218,22,49,8,4,7,3,2,indians,89,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.174,9,23,1,4,0,0,1,3,NA,indians,90,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.282,123,461,60,130,31,2,28,95,3,indians,91,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.260,153,585,81,152,23,1,34,112,8,indians,92,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.290,159,594,93,172,36,3,38,129,23,indians,93,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.317,143,546,121,173,52,1,50,126,4,indians,95,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.311,158,602,124,187,38,3,48,148,11,indians,96,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.274,161,634,90,174,45,1,30,116,4,white sox,97,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
193,.328,163,609,113,200,48,2,49,152,6,white sox,98,albert belle,outfield,"Ht: 6’2""", 210lbs , R, R,8/25/66,"Shreveport, LA "
195,.243,86,263,49,64,10,6,13,38,3,reds,93,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
195,.243,86,263,49,64,10,6,13,38,3,mets,93,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
195,238,45,149,26,34,4,0.,3,1,1,reds,94,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
195,238,45,149,26,34,4,0.,3,1,1,mets,94,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
195,571,9,7,4,4,1,0,0,0,0,indians,95,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
195,.281,153,494,85,139,37,8,27,85,20,brewers,97,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
195,.263,161,609,92,160,28,1,38,125,7,brewers,98,jeromy burnitz,outfield,Ht: 6°0”, 205, L, R,4/15/69,"Westminster, Calif Bimal"
196,.241,24,87,11,21,2,3,4,16,5,red sox,96,nomar garciaparra,shortstop,"Ht: 60""", 175, R, R,7/23/73,"Whittier, Calif"
196,.241,24,87,11,21,2,3,4,16,5,reds,96,nomar garciaparra,shortstop,"Ht: 60""", 175, R, R,7/23/73,"Whittier, Calif"
196,.306,153,684,122,209,44,11,30,98,22,red sox,97,nomar garciaparra,shortstop,"Ht: 60""", 175, R, R,7/23/73,"Whittier, Calif"
196,.306,153,684,122,209,44,11,30,98,22,reds,97,nomar garciaparra,shortstop,"Ht: 60""", 175, R, R,7/23/73,"Whittier, Calif"
196,423,143,604,111,195,37,8,35,122,12,red sox,98,nomar garciaparra,shortstop,"Ht: 60""", 175, R, R,7/23/73,"Whittier, Calif"
196,423,143,604,111,195,37,8,35,122,12,reds,98,nomar garciaparra,shortstop,"Ht: 60""", 175, R, R,7/23/73,"Whittier, Calif"
197,.249,81,217,35,54,5,2,2,8,17,orioles,89,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.256,142,464,46,119,18,4,3,37,22,orioles,90,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.285,159,596,84,170,28,10,8,54,34,astros,91,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.292,162,607,84,177,29,13,5,55,44,astros,92,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.266,142,545,69,145,15,13,8,44,19,astros,93,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.276,94,373,64,103,18,5,11,33,13,astros,94,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.297,139,562,104,167,23,8,10,44,36,padres,95,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.298,181,655,126,195,45,9,30,95,22,padres,96,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,261,143,580,101,148,26,5,28,92,15,padres,97,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
197,.249,159,619,92,154,40,6,14,67,12,padres,98,steve finley,outfield,Ht: 6'2”, 180lbs , L, L,3/12/65,"Union City, TN"
198,.302,29,96,16,29,3,0,5,13,1,athletics,85,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.240,157,600,85,144,29,1,33,117,16,athletics,86,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.257,159,630,81,162,35,3,31,113,15,athletics,87,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.307,158,610,120,187,34,0,42,124,40,athletics,88,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.269,65,227,40,61,9,1,17,8,6,athletics,89,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.274,131,481,83,132,14,2,37,101,19,athletics,90,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.266,154,572,115,162,32,1,44,122,26,athletics,91,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.255,60,231,30,59,14,1,10,46,6,angels,93,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.255,60,231,30,59,14,1,10,46,6,rangers,93,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.282,111,429,88,121,19,2,31,90,15,angels,94,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.282,111,429,88,121,19,2,31,90,15,rangers,94,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.306,102,396,64,121,25,1,24,8,4,red sox,95,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.306,102,396,64,121,25,1,24,8,4,reds,95,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.289,96,360,68,104,22,1,2,8,3,red sox,96,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.289,96,360,68,104,22,1,2,8,3,reds,96,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.235,108,388,56,91,19,0,2,74,88,athletics,97,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
198,.237,151,583,98,138,26,0,46,107,29,blue jays,98,jose canseco,des. hitter,"Ht: 6'4""", 240lbs , R, R,7/24/64,"Havana, Cuba"
200,.275,16,51,3,4,2,4,4,5,09,angels,88,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,.275,16,51,3,4,2,4,4,5,09,rangers,88,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,.152,87,158,16,24,3,0,5,9,0,angels,89,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,.152,87,158,16,24,3,0,5,9,0,rangers,89,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,045,22,22,2,1,41,40,0,2,0,angels,90,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,045,22,22,2,1,41,40,0,2,0,rangers,90,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,000,3,4,0,0,0,0,0,0,0,angels,91,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,000,3,4,0,0,0,0,0,0,0,rangers,91,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,.253,67,190,22,48,95,0,2,16,0,tigers,92,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,286,119,374,59,107,23,3,15,51,2,tigers,93,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,.227,26,75,12,17,5,0,1,8,0,mariners,95,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
200,219,46,114,1,2,8,0,3,18,0,white sox,96,chad kreuter,catcher,"Ht: 6'2""", 200 Ibs , B, R,8/26/64,"Greenbrae, CA "
201,.265,38,113,18,30,3,0,5,2,4,brewers,89,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.220,120,382,51,84,26,2,7,61,7,brewers,90,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.244,145,542,81,132,24,5,27,98,2,brewers,9,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.228,141,501,77,114,18,2,23,78,15,brewers,92,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.267,154,569,97,1652,28,2,30,97,10,brewers,93,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.254,95,370,59,94,24,1,19,55,9,brewers,94,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.224,108,392,67,88,19,1,17,59,10,brewers,95,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.216,120,361,60,78,10,0,18,57,7,padres,97,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
201,.272,158,573,112,156,28,4,450,119,11,padres,98,EEE EEE,outfield,"Ht: 6'0""", 202, A, R,7/3/65,"Sacramento, Calif"
202,.261,21,46,1,12,2,0,0,8,20,angels,88,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.261,21,46,1,12,2,0,0,8,20,rangers,88,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,210,48,138,13,29,7,0,3,6,3,angels,89,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,210,48,138,13,29,7,0,3,6,3,rangers,89,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.255,109,349,40,89,15,1,15,53,5,angels,90,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.255,109,349,40,89,15,1,15,53,5,rangers,90,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.238,134,445,53,106,18,3,15,59,14,brewers,91,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.287,112,387,37,111,27,2,5,41,18,brewers,92,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.310,141,538,93,167,43,5,21,89,14,rockies,93,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.304,116,484,74,147,33,2,27,95,21,rockies,94,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.340,139,579,102,197,38,2,40,128,13,rockies,95,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.313,159,633,114,198,39,3,31,141,31,rockies,96,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,.308,151,561,81,173,31,2,26,118,6,rockies,97,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
202,331,161,66297,219,48,2,22,122,14,.,rockies,98,dante bichette,outfield,Ht: 6'3°, 238 Ibs , R, R,11/18/63,"West Palm Beach, FL "
203,.000,1,4,0,0,0,0,0,0,0,indians,98,BUSS BRANYAN,ss,"Ht: 6'3""", 195ibs , L, R,12/19/75,"Warner Robins, GA"
204,.214,84,220,27,47,10,1,8,31,1,expos,95,shane andrews,third base,"Ht: 6'1""", 215, R, R,8/28/71,"Dallas, Texas"
204,.203,18,64,110,13,3,0,4,9,0,expos,97,shane andrews,third base,"Ht: 6'1""", 215, R, R,8/28/71,"Dallas, Texas"
204,.238,150,492,48,117,30,1,2,69,1,expos,98,shane andrews,third base,"Ht: 6'1""", 215, R, R,8/28/71,"Dallas, Texas"
205,.146,13,41,2,66,1,0,0,2,0,reds,93,butch huskey,outfield,NA,NA,NA,NA,NA,NA
205,.146,13,41,2,66,1,0,0,2,0,mets,93,butch huskey,outfield,NA,NA,NA,NA,NA,NA
205,287,142,471,61,135,26,2,24,81,8,reds,97,butch huskey,outfield,NA,NA,NA,NA,NA,NA
205,287,142,471,61,135,26,2,24,81,8,mets,97,butch huskey,outfield,NA,NA,NA,NA,NA,NA
205,.252,113,369,43,99,18,00,13,59,7,reds,93,butch huskey,outfield,NA,NA,NA,NA,NA,NA
205,.252,113,369,43,99,18,00,13,59,7,mets,93,butch huskey,outfield,NA,NA,NA,NA,NA,NA
206,.337,24,89,8,230,6,2,1,6,0,indians,92,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,.249,113,366,35,91,11,2,10,34,1,indians,93,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,.327,63,162,24,653,11,0,8,32,0,mariners,94,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,289,46,121,21,3,8,0,5,2,0,red sox,95,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,289,46,121,21,3,8,0,5,2,0,reds,95,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,.347,122,386,67,134,30,4,19,74,0,red sox,96,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,.347,122,386,67,134,30,4,19,74,0,reds,96,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,.319,136,489,74,166,33,1,13,67,1,red sox,97,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,.319,136,489,74,166,33,1,13,67,1,reds,97,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,306,62,196,24,60,16,1,8,31,1,red sox,98,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
206,306,62,196,24,60,16,1,8,31,1,reds,98,reggie jefferson,"c(""dh"", ""1b"")","Ht: 6'4""", 215ibs , L, L,9/25/68,"Tallahaee, FL"
207,269,29,33,5,2,NA,NA,NA,NA,NA,reds,92,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,269,29,33,5,2,NA,NA,NA,NA,NA,mets,92,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,.216,16,37,5,8,2,00,0,3,0,reds,94,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,.216,16,37,5,8,2,00,0,3,0,mets,94,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,.244,115,287,48,70,5,5,19,8,20,reds,96,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,.244,115,287,48,70,5,5,19,8,20,mets,96,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,253,151,495,62,125,22,1,2,91,6,reds,97,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,253,151,495,62,125,22,1,2,91,6,mets,97,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
207,258,135,306,65,102,19,1,15,54,7,reds,98,willie greene,"c(""3b"", ""of"")","Ht: 5°11""", 192 Ibs , L, A,9/23/71,"Milledgeville, GA "
208,292,128,390,51,114,26,3,7,44,4,giants,97,bill mueller,third base,"Ht: 5°10""", 170, B, R,3/17/71,"Maryland Heights, Mo  Albvialtaellebsteey"
208,.294,145,534,93,157,27,0,9,59,3,giants,98,bill mueller,third base,"Ht: 5°10""", 170, B, R,3/17/71,"Maryland Heights, Mo  Albvialtaellebsteey"
209,353,7,17,5,6,0,0,2,4,1,phillies,96,bobby estalella,catcher,"Ht: 6'1""", 210lbs , R, R,8/23/74,"Hialeah, FL "
209,345,13,29,9,0,1,0,4,9,0,phillies,97,bobby estalella,catcher,"Ht: 6'1""", 210lbs , R, R,8/23/74,"Hialeah, FL "
209,.188,47,165,16,31,66,1,8,2,0,phillies,98,bobby estalella,catcher,"Ht: 6'1""", 210lbs , R, R,8/23/74,"Hialeah, FL "
211,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,reds,8,ricky ledee,outfield,"Ht: 61""", 160lbs , L, L,11/22/73,"Ponce, P "
211,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,mets,8,ricky ledee,outfield,"Ht: 61""", 160lbs , L, L,11/22/73,"Ponce, P "
211,.241,42,79,13,19,55,2,1,12,3,yankees,8,ricky ledee,outfield,"Ht: 61""", 160lbs , L, L,11/22/73,"Ponce, P "
212,667,8,3,2,2,1,0,0,0,0,braves,93,chipper jones,third base,NA,NA,NA,NA,NA,NA
212,265,140,524,87,139,22,3,23,86,8,braves,95,chipper jones,third base,NA,NA,NA,NA,NA,NA
212,.309,157,598,114,185,32,5,30,110,14,braves,96,chipper jones,third base,NA,NA,NA,NA,NA,NA
212,.295,157,597,100,176,41,3,21,111,20,braves,97,chipper jones,third base,NA,NA,NA,NA,NA,NA
212,313,160,601,123,188,29,5,34,107,16,braves,98,chipper jones,third base,NA,NA,NA,NA,NA,NA
213,.309,106,431,68,133,18,3,5,31,16,marlins,96,edgar renteria,shortstop,Ht: 6°”, 18DIbs , R, R,8/7/75,"Barranquilla, Colombia Aina"
213,.277,154,617,90,171,21,3,4,52,32,marlins,97,edgar renteria,shortstop,Ht: 6°”, 18DIbs , R, R,8/7/75,"Barranquilla, Colombia Aina"
213,.282,133,517,79,146,18,2,3,31,410,marlins,98,edgar renteria,shortstop,Ht: 6°”, 18DIbs , R, R,8/7/75,"Barranquilla, Colombia Aina"
216,.256,49,160,18,41,8,1,6,12,2,padres,93,brad ausmus,catcher,"Ht: 5'11""", 195Ibs , R, R,4/14/69,"New Haven, CT "
216,.251,101,327,45,82,12,1,7,2,65,padres,94,brad ausmus,catcher,"Ht: 5'11""", 195Ibs , R, R,4/14/69,"New Haven, CT "
216,293,103,328,44,96,16,4,5,3,16,padres,95,brad ausmus,catcher,"Ht: 5'11""", 195Ibs , R, R,4/14/69,"New Haven, CT "
216,.266,130,425,45,113,25,1,4,44,14,astros,97,brad ausmus,catcher,"Ht: 5'11""", 195Ibs , R, R,4/14/69,"New Haven, CT "
216,.269,128,412,62,111,10,4,66,45,10,astros,98,brad ausmus,catcher,"Ht: 5'11""", 195Ibs , R, R,4/14/69,"New Haven, CT "
217,304,6,23,2,7,3,0,0,3,0,cardinals,94,john mabry,outfield,"Ht: 6'4""", 210 Ibs , L, R,10/17/70,"Wilmington, DE"
217,.307,129,3889,35,119,21,1,5,41,0,cardinals,95,john mabry,outfield,"Ht: 6'4""", 210 Ibs , L, R,10/17/70,"Wilmington, DE"
217,.284,116,388,40,110,19,9,5,236,0,cardinals,97,john mabry,outfield,"Ht: 6'4""", 210 Ibs , L, R,10/17/70,"Wilmington, DE"
217,.249,142,377,41,94,22,0,9,46,0,cardinals,98,john mabry,outfield,"Ht: 6'4""", 210 Ibs , L, R,10/17/70,"Wilmington, DE"
218,.281,151,565,78,159,24,6,41,50,25,twins,91,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.297,155,600,104,178,19,6,2,56,3,twins,92,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.277,153,602,82,167,27,4,2,41,29,twins,93,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.312,109,445,85,139,45,3,5,51,35,twins,94,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.333,136,538,107,179,34,88,11,63,46,twins,95,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.341,153,578,140,197,35,14,13,72,45,twins,96,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.291,156,611,117,178,26,10,9,658,62,twins,97,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
218,.265,150,603,117,160,25,4,17,64,31,yankees,98,chuck knoblauch,second base,"Ht: 5'9""", 170, R, R,7/7/68,"Houston, Texas Penne"
219,.247,107,295,58,73,16,4,2,NA,NA,blue jays,7,fred mcgriff,first base,"Ht: 6'3""", 215lbs , L, L,10/31/63,"Tampa, FL "
219,269,161,551,98,148,27,3,36,92,7,blue jays,89,fred mcgriff,first base,"Ht: 6'3""", 215lbs , L, L,10/31/63,"Tampa, FL "
219,.300,153,557,91,167,21,1,35,88,5,blue jays,90,fred mcgriff,first base,"Ht: 6'3""", 215lbs , L, L,10/31/63,"Tampa, FL "
219,.278,153,528,84,147,19,1,31,1066,4,padres,91,fred mcgriff,first base,"Ht: 6'3""", 215lbs , L, L,10/31/63,"Tampa, FL "
